date,cash,realized_pnl,open_pnl,total_pnl,portfolio_value,concurrent_positions,peak_value,drawdown,drawdown_pct
2017-12-29,1000000,668099.763,189058.49984811412,857158.2628481141,1857158.2628481141,194,1857158.2628481141,0.0,0.0
2018-01-05,1000000,686301.8940000001,189366.47380666848,875668.3678066686,1875668.3678066686,207,1875668.3678066686,0.0,0.0
2018-01-12,1000000,703018.6229999999,186572.3312654086,889590.9542654085,1889590.9542654085,236,1889590.9542654085,0.0,0.0
2018-01-19,1000000,744634.0660000001,153362.09512028316,897996.1611202833,1897996.1611202834,279,1897996.1611202834,0.0,0.0
2018-01-26,1000000,746508.78,155396.27895247456,901905.0589524746,1901905.0589524745,295,1901905.0589524745,0.0,0.0
2018-02-02,1000000,750078.591,151459.0797775896,901537.6707775895,1901537.6707775895,253,1901905.0589524745,-367.3881748849526,-0.01931685144616533
2018-02-09,1000000,726065.15,185766.0935917509,911831.243591751,1911831.243591751,151,1911831.243591751,0.0,0.0
2018-02-16,1000000,731121.058,201196.9931959979,932318.0511959979,1932318.0511959977,117,1932318.0511959977,0.0,0.0
2018-02-23,1000000,725336.455,226631.5156451255,951967.9706451255,1951967.9706451255,131,1951967.9706451255,0.0,0.0
2018-03-02,1000000,730637.2650000001,245090.06887202797,975727.3338720282,1975727.3338720282,155,1975727.3338720282,0.0,0.0
2018-03-09,1000000,732722.1610000001,272641.2520866953,1005363.4130866954,2005363.4130866954,177,2005363.4130866954,0.0,0.0
2018-03-16,1000000,823753.635,202779.08157478308,1026532.7165747831,2026532.716574783,278,2026532.716574783,0.0,0.0
2018-03-23,1000000,836344.7849999999,195357.3563431055,1031702.1413431054,2031702.1413431054,278,2031702.1413431054,0.0,0.0
2018-03-30,1000000,836464.101,211704.9195125273,1048169.0205125273,2048169.0205125273,184,2048169.0205125273,0.0,0.0
2018-04-06,1000000,837113.264,239983.22352315887,1077096.4875231588,2077096.4875231588,141,2077096.4875231588,0.0,0.0
2018-04-13,1000000,852190.4820000001,257138.55160600584,1109329.0336060058,2109329.033606006,149,2109329.033606006,0.0,0.0
2018-04-20,1000000,868877.6170000001,270905.8895250914,1139783.5065250914,2139783.5065250914,193,2139783.5065250914,0.0,0.0
2018-04-27,1000000,875976.5869999999,294731.99614849343,1170708.5831484934,2170708.5831484934,210,2170708.5831484934,0.0,0.0
2018-05-04,1000000,876734.521,326814.5708871374,1203549.0918871374,2203549.0918871374,198,2203549.0918871374,0.0,0.0
2018-05-11,1000000,866809.564,374101.232311193,1240910.7963111931,2240910.796311193,223,2240910.796311193,0.0,0.0
2018-05-18,1000000,889492.875,391064.9979524672,1280557.8729524673,2280557.8729524673,267,2280557.8729524673,0.0,0.0
2018-05-25,1000000,880842.426,437958.56213906646,1318800.9881390664,2318800.9881390664,269,2318800.9881390664,0.0,0.0
2018-06-01,1000000,880388.826,481177.24318408256,1361566.0691840826,2361566.0691840826,285,2361566.0691840826,0.0,0.0
2018-06-08,1000000,917466.4440000001,486807.7140654797,1404274.1580654797,2404274.1580654797,299,2404274.1580654797,0.0,0.0
2018-06-15,1000000,939891.7490000001,502297.840869803,1442189.589869803,2442189.589869803,305,2442189.589869803,0.0,0.0
2018-06-22,1000000,929667.147,550239.5385846563,1479906.6855846564,2479906.6855846564,291,2479906.6855846564,0.0,0.0
2018-06-29,1000000,949101.424,570442.5956070854,1519544.0196070853,2519544.0196070853,244,2519544.0196070853,0.0,0.0
2018-07-06,1000000,983479.642,576244.624085951,1559724.2660859511,2559724.266085951,200,2559724.266085951,0.0,0.0
2018-07-13,1000000,1011213.7210000001,589221.2332037286,1600434.9542037286,2600434.9542037286,208,2600434.9542037286,0.0,0.0
2018-07-20,1000000,1041465.102,597489.0530830724,1638954.1550830724,2638954.1550830724,227,2638954.1550830724,0.0,0.0
2018-07-27,1000000,1045017.858,625478.1305024608,1670495.9885024608,2670495.9885024605,235,2670495.9885024605,0.0,0.0
2018-08-03,1000000,1188854.435,510558.14980015066,1699412.5848001507,2699412.5848001507,179,2699412.5848001507,0.0,0.0
2018-08-10,1000000,1243886.429,479249.9353598406,1723136.3643598405,2723136.3643598408,179,2723136.3643598408,0.0,0.0
2018-08-17,1000000,1252269.516,496064.7020864544,1748334.2180864546,2748334.2180864546,201,2748334.2180864546,0.0,0.0
2018-08-24,1000000,1248942.926,525779.9222389886,1774722.8482389885,2774722.848238989,203,2774722.848238989,0.0,0.0
2018-08-31,1000000,1430708.208,364029.46588766255,1794737.6738876626,2794737.6738876626,255,2794737.6738876626,0.0,0.0
2018-09-07,1000000,1423742.2739999997,379140.16295998846,1802882.4369599882,2802882.4369599884,265,2802882.4369599884,0.0,0.0
2018-09-14,1000000,1451378.3900000001,358647.68360330176,1810026.0736033018,2810026.073603302,226,2810026.073603302,0.0,0.0
2018-09-21,1000000,1468568.358,348657.79114799283,1817226.149147993,2817226.149147993,210,2817226.149147993,0.0,0.0
2018-09-28,1000000,1491498.852,327787.521304303,1819286.373304303,2819286.373304303,210,2819286.373304303,0.0,0.0
