symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct
ISSC,2017-07-01,2017-08-01,3.22,2.94,3105,-869.4000000000008,-8.695652173913048
MMYT,2017-07-01,2017-08-01,33.69,33.61,296,-23.679999999999495,-0.2374591867022824
TARA,2017-07-01,2017-08-01,59.46,53.03,168,-1080.24,-10.813992600067268
DMRC,2017-07-01,2017-08-01,42.39,30.6,235,-2770.6499999999996,-27.813163481953286
TRUE,2017-04-01,2017-09-01,15.69,16.77,637,687.96,6.883365200764824
AAOI,2017-04-01,2017-09-01,58.61,59.37,170,129.19999999999965,1.2967070465790709
WIX,2017-04-01,2017-09-01,66.03,63.75,151,-344.2800000000002,-3.4529759200363497
IDXX,2017-04-01,2017-09-01,154.62,152.71,64,-122.23999999999978,-1.2352865088604337
KRNT,2017-04-01,2017-09-01,19.13,16.6,522,-1320.6599999999987,-13.225300575013055
WLDN,2017-04-01,2017-09-01,30.49,30.01,327,-156.95999999999898,-1.5742866513610898
LFMD,2017-04-01,2017-09-01,2.45,1.83,4081,-2530.2200000000003,-25.306122448979597
ONCY,2017-04-01,2017-09-01,4.33,3.87,2309,-1062.1399999999999,-10.623556581986138
MASI,2017-04-01,2017-09-01,92.9,82.97,107,-1062.5100000000007,-10.688912809472562
RPD,2017-06-01,2017-09-01,18.19,16.65,549,-845.4600000000015,-8.466190214403536
SSYS,2017-06-01,2017-09-01,27.12,22.45,368,-1718.5600000000006,-17.21976401179942
ASND,2017-07-01,2017-09-01,27.54,27.61,363,25.410000000000103,0.25417574437183177
SMMT,2017-07-01,2017-09-01,11.62,12.88,860,1083.6000000000013,10.843373493975928
LOGI,2017-04-01,2017-10-01,31.9,36.3,313,1377.1999999999996,13.793103448275868
AUPH,2017-04-01,2017-10-01,7.42,6.2,1347,-1643.3399999999997,-16.442048517520213
TSLA,2017-05-01,2017-10-01,21.02,22.69,475,793.2500000000008,7.944814462416749
LINC,2017-05-01,2017-10-01,2.93,2.59,3412,-1160.080000000001,-11.604095563139937
AAPL,2017-06-01,2017-10-01,38.22,37.89,261,-86.12999999999955,-0.8634222919937207
HIMX,2017-07-01,2017-10-01,8.29,10.09,1206,2170.8000000000006,21.712907117008463
MVIS,2017-07-01,2017-10-01,2.26,2.61,4424,1548.4000000000003,15.486725663716827
GOGO,2017-08-01,2017-10-01,12.42,11.57,805,-684.2499999999997,-6.843800322061188
RUN,2017-08-01,2017-10-01,7.54,5.15,1326,-3169.1399999999994,-31.697612732095482
ATRC,2017-08-01,2017-10-01,23.14,22.73,432,-177.12000000000006,-1.7718236819360467
REGN,2017-08-01,2017-10-01,500.35,436.73,19,-1208.7800000000002,-12.715099430398723
CYTK,2017-08-01,2017-10-01,14.31,14.48,698,118.65999999999995,1.187980433263447
GSAT,2017-09-01,2017-10-01,29.47,25.18,339,-1454.3099999999997,-14.557176789955884
ALTS,2017-09-01,2017-10-01,7.76,5.06,1288,-3477.6000000000004,-34.79381443298969
TATT,2017-09-01,2017-10-01,10.64,11.14,939,469.5,4.699248120300759
FIZZ,2017-04-01,2017-11-01,31.08,36.1,321,1611.420000000001,16.151866151866166
OMER,2017-05-01,2017-11-01,16.38,14.36,610,-1232.1999999999998,-12.332112332112333
MMSI,2017-05-01,2017-11-01,32.69,37.37,305,1427.3999999999999,14.316304680330383
SNBR,2017-05-01,2017-11-01,33.16,33.98,301,246.82000000000008,2.472858866103733
MELI,2017-06-01,2017-11-01,279.18,232.47,35,-1634.8500000000004,-16.731141199226307
OLLI,2017-06-01,2017-11-01,42.51,44.89,235,559.3000000000006,5.598682662902843
UPBD,2017-08-01,2017-11-01,13.27,9.9,753,-2537.609999999999,-25.3956292388847
CG,2017-09-01,2017-11-01,20.76,22.12,481,654.1599999999997,6.551059730250475
CENX,2017-09-01,2017-11-01,20.48,14.15,488,-3089.04,-30.908203125
WING,2017-09-01,2017-11-01,17.31,17.99,577,392.35999999999984,3.928365106874643
ISSC,2017-10-01,2017-11-01,2.59,2.07,3861,-2007.72,-20.077220077220083
VSEC,2017-10-01,2017-11-01,56.32,50.37,177,-1053.1500000000005,-10.564630681818187
NBIX,2017-10-01,2017-11-01,59.61,60.72,167,185.3699999999999,1.8621036738802221
VICR,2017-10-01,2017-11-01,22.9,21.01,436,-824.0399999999987,-8.25327510917029
NTRA,2017-10-01,2017-11-01,12.49,10.61,800,-1504.0000000000007,-15.052041633306656
SHOP,2017-04-01,2017-12-01,7.13,10.97,1402,5383.680000000001,53.85694249649371
NVMI,2017-04-01,2017-12-01,18.35,28.88,544,5728.319999999999,57.38419618528609
MAMA,2017-05-01,2017-12-01,1.0,1.12,10000,1200.0000000000011,12.00000000000001
AMAT,2017-05-01,2017-12-01,41.68,54.33,239,3023.3499999999995,30.35028790786949
FRPT,2017-06-01,2017-12-01,15.5,18.93,645,2212.35,22.129032258064505
SYPR,2017-06-01,2017-12-01,1.58,1.51,6329,-443.03000000000037,-4.430379746835444
CRVL,2017-06-01,2017-12-01,15.61,18.91,640,2112.0000000000005,21.14029468289558
CAMT,2017-06-01,2017-12-01,6.04,5.83,1655,-347.54999999999995,-3.4768211920529812
PCTY,2017-07-01,2017-12-01,46.04,46.41,217,80.28999999999945,0.8036490008688002
ANGI,2017-07-01,2017-12-01,128.23,116.9,77,-872.4099999999987,-8.83568587693986
STKL,2017-07-01,2017-12-01,9.98,7.92,1002,-2064.1200000000003,-20.64128256513027
LITS,2017-07-01,2017-12-01,46.93,42.9,213,-858.3900000000002,-8.58725761772854
FOXF,2017-08-01,2017-12-01,38.56,38.84,259,72.5200000000003,0.7261410788381717
LAKE,2017-08-01,2017-12-01,15.59,13.97,641,-1038.4199999999994,-10.391276459268761
RAIL,2017-09-01,2017-12-01,17.54,16.54,570,-570.0,-5.701254275940704
RGLD,2017-09-01,2017-12-01,92.83,83.8,107,-966.2100000000002,-9.727458795647959
MKSI,2017-10-01,2017-12-01,93.3,97.72,107,472.94000000000017,4.7374062165058906
LNTH,2017-04-01,2018-01-01,12.17,21.06,821,7298.689999999999,73.04847986852916
EHTH,2017-06-01,2018-01-01,18.35,17.54,544,-440.64000000000124,-4.41416893732971
ISRG,2017-06-01,2018-01-01,102.98,121.6,97,1806.139999999999,18.081180811808117
OPCH,2017-06-01,2018-01-01,7.24,11.47,1381,5841.630000000001,58.42541436464088
PLUG,2017-07-01,2018-01-01,2.13,2.41,4694,1314.320000000001,13.145539906103298
IBRX,2017-09-01,2018-01-01,5.85,4.67,1709,-2016.6199999999994,-20.170940170940167
ATXS,2017-10-01,2018-01-01,123.79,91.06,80,-2618.4000000000005,-26.439938605703205
TVTX,2017-10-01,2018-01-01,24.02,22.09,416,-802.8799999999999,-8.034970857618651
HIMX,2017-11-01,2018-01-01,10.53,10.02,949,-483.9899999999998,-4.843304843304841
NVAX,2017-11-01,2018-01-01,20.74,23.73,482,1441.180000000001,14.416586306653812
INSG,2017-12-01,2018-01-01,18.47,15.67,541,-1514.7999999999995,-15.159718462371409
IOVA,2017-12-01,2018-01-01,9.25,8.12,1081,-1221.5300000000009,-12.216216216216225
LRCX,2017-04-01,2018-02-01,12.88,19.67,776,5269.040000000001,52.71739130434783
DVAX,2017-06-01,2018-02-01,5.59,17.2,1788,20758.68,207.6923076923077
PPC,2017-06-01,2018-02-01,14.62,20.78,683,4207.280000000002,42.13406292749659
STRL,2017-07-01,2018-02-01,12.39,13.66,807,1024.8899999999996,10.2502017756255
SLP,2017-08-01,2018-02-01,15.43,16.34,648,589.6800000000001,5.897602073882058
RUSHA,2017-10-01,2018-02-01,20.7,24.14,483,1661.5200000000007,16.618357487922708
COHR,2017-11-01,2018-02-01,45.39,42.39,220,-660.0,-6.609385327164574
FCEL,2017-11-01,2018-02-01,779.66,605.62,12,-2088.4799999999996,-22.32255085550111
TBHC,2017-12-01,2018-02-01,12.71,11.11,786,-1257.600000000001,-12.588512981904021
LFMD,2018-01-01,2018-02-01,1.93,1.44,5181,-2538.69,-25.38860103626943
EXTR,2017-04-01,2018-03-01,6.91,11.81,1447,7090.3,70.91172214182345
TSEM,2017-04-01,2018-03-01,23.18,29.35,431,2659.270000000001,26.617773943054356
RDNT,2017-09-01,2018-03-01,10.6,10.14,943,-433.7799999999991,-4.339622641509422
ARCB,2017-12-01,2018-03-01,37.33,33.28,267,-1081.3499999999992,-10.849182962764525
ARDX,2017-12-01,2018-03-01,6.65,5.5,1503,-1728.4500000000005,-17.29323308270677
GRPN,2017-12-01,2018-03-01,116.26,81.5,86,-2989.3600000000006,-29.898503354550154
MEOH,2018-01-01,2018-03-01,61.58,57.55,162,-652.8600000000001,-6.544332575511536
NTRA,2018-02-01,2018-03-01,11.33,9.14,882,-1931.5799999999995,-19.329214474845536
AMSC,2018-02-01,2018-03-01,5.33,4.92,1876,-769.1600000000003,-7.692307692307699
TRUP,2017-07-01,2018-04-01,22.79,27.95,438,2260.08,22.64150943396226
VNET,2017-11-01,2018-04-01,7.46,7.04,1340,-562.8,-5.630026809651478
SVRA,2017-11-01,2018-04-01,8.9,9.34,1123,494.11999999999944,4.9438202247190866
PATK,2017-12-01,2018-04-01,44.64,41.03,224,-808.6399999999999,-8.086917562724016
ONCY,2017-12-01,2018-04-01,5.36,4.95,1865,-764.6500000000003,-7.649253731343286
MTRX,2017-12-01,2018-04-01,17.84,13.73,560,-2301.5999999999995,-23.038116591928247
DLTR,2018-01-01,2018-04-01,108.75,94.12,91,-1331.3299999999995,-13.452873563218382
LPLA,2018-01-01,2018-04-01,57.33,59.37,174,354.95999999999987,3.5583464154892663
NVDA,2017-04-01,2018-05-01,2.74,5.55,3649,10253.689999999999,102.55474452554742
ALGN,2017-05-01,2018-05-01,128.01,247.34,78,9307.740000000002,93.21927974377004
TREE,2017-05-01,2018-05-01,140.07,260.94,71,8581.77,86.29256800171343
SAIA,2017-10-01,2018-05-01,62.45,66.9,160,712.0000000000005,7.125700560448367
TARA,2017-11-01,2018-05-01,74.77,85.07,133,1369.8999999999996,13.775578440551017
RIGL,2017-11-01,2018-05-01,37.35,36.12,267,-328.41000000000105,-3.2931726907630576
KALV,2017-11-01,2018-05-01,13.65,9.33,732,-3162.2400000000002,-31.648351648351646
ON,2017-11-01,2018-05-01,21.16,22.22,472,500.31999999999937,5.009451795841202
ATEC,2017-11-01,2018-05-01,3.78,4.0,2645,581.9000000000005,5.820105820105836
TER,2018-01-01,2018-05-01,42.89,32.69,233,-2376.600000000001,-23.781767311727688
MKSI,2018-01-01,2018-05-01,96.55,100.75,103,432.6000000000003,4.350077679958564
ATRO,2018-01-01,2018-05-01,35.92,31.75,278,-1159.2600000000004,-11.609131403118045
Z,2018-04-01,2018-05-01,53.85,47.14,185,-1241.3500000000001,-12.460538532961928
OCC,2018-04-01,2018-05-01,2.96,2.72,3378,-810.7199999999992,-8.108108108108103
TQQQ,2017-04-01,2018-06-01,3.62,7.05,2762,9473.66,94.75138121546959
CWST,2017-08-01,2018-06-01,16.74,23.66,597,4131.240000000001,41.338112305854246
FSLR,2017-08-01,2018-06-01,48.81,66.64,204,3637.3199999999997,36.529399713173525
CAR,2017-10-01,2018-06-01,28.4,29.49,352,383.67999999999995,3.838028169014085
XNET,2017-11-01,2018-06-01,10.19,11.99,981,1765.8000000000006,17.664376840039253
SKYW,2017-12-01,2018-06-01,52.0,57.59,192,1073.2800000000007,10.750000000000014
PRDO,2017-12-01,2018-06-01,13.27,15.5,753,1679.1900000000003,16.804822908816885
SSSS,2017-12-01,2018-06-01,6.52,6.75,1533,352.59000000000066,3.527607361963203
FIVE,2018-01-01,2018-06-01,67.24,71.03,148,560.920000000001,5.636525877453913
NVAX,2018-02-01,2018-06-01,44.07,32.92,226,-2519.8999999999996,-25.300658044020874
INSG,2018-02-01,2018-06-01,21.61,18.48,462,-1446.0599999999995,-14.484035168903286
MELI,2018-03-01,2018-06-01,391.4,301.45,25,-2248.7499999999995,-22.981604496678585
MGNX,2018-04-01,2018-06-01,24.88,22.66,401,-890.2199999999996,-8.922829581993563
MMYT,2018-05-01,2018-06-01,35.58,35.4,281,-50.57999999999992,-0.5059021922428353
SMMT,2018-05-01,2018-06-01,13.53,13.2,739,-243.87000000000006,-2.4390243902439046
ASTH,2017-04-01,2018-07-01,8.92,29.56,1121,23137.440000000002,231.39013452914799
IBKR,2017-11-01,2018-07-01,13.61,15.82,734,1622.1400000000006,16.23806024981631
CASH,2018-02-01,2018-07-01,36.61,32.46,273,-1132.9499999999996,-11.33570062824365
APLD,2018-06-01,2018-07-01,0.24,0.07,41666,-7083.219999999999,-70.83333333333333
ATEC,2018-06-01,2018-07-01,4.0,2.77,2500,-3075.0,-30.75
ENTA,2017-09-01,2018-08-01,43.57,98.63,229,12608.74,126.37135643791599
EXPI,2017-11-01,2018-08-01,3.26,7.55,3067,13157.43,131.5950920245399
PODD,2017-11-01,2018-08-01,57.88,83.06,172,4330.96,43.503800967519
WING,2017-12-01,2018-08-01,23.94,37.64,417,5712.9,57.22639933166249
FATE,2018-01-01,2018-08-01,6.27,8.62,1594,3745.8999999999996,37.48006379585327
STX,2018-02-01,2018-08-01,55.39,53.39,180,-360.0,-3.610760064993679
IOVA,2018-02-01,2018-08-01,16.25,13.78,615,-1519.0500000000004,-15.200000000000003
POET,2018-03-01,2018-08-01,4.37,1.87,2288,-5720.0,-57.208237986270014
AMSC,2018-05-01,2018-08-01,5.98,5.26,1672,-1203.840000000001,-12.040133779264227
OCUL,2018-06-01,2018-08-01,6.72,5.42,1488,-1934.3999999999996,-19.345238095238095
VRNS,2017-07-01,2018-09-01,12.39,24.38,807,9675.929999999998,96.77158999192896
VCEL,2017-09-01,2018-09-01,4.14,12.26,2415,19609.800000000003,196.13526570048313
ASND,2017-12-01,2018-09-01,36.92,74.85,270,10241.099999999999,102.73564463705304
LRMR,2018-02-01,2018-09-01,78.0,112.74,128,4446.719999999999,44.538461538461526
NFLX,2018-02-01,2018-09-01,28.48,37.36,351,3116.8799999999997,31.17977528089888
CRNT,2018-03-01,2018-09-01,2.93,3.26,3412,1125.9599999999987,11.262798634812277
APEI,2018-03-01,2018-09-01,27.61,35.49,362,2852.560000000001,28.540383918869992
BBSI,2018-03-01,2018-09-01,18.41,18.85,543,238.9200000000007,2.390005431830544
ZG,2018-04-01,2018-09-01,54.0,47.89,185,-1130.35,-11.314814814814811
BPOP,2018-05-01,2018-09-01,47.36,50.95,211,757.4900000000007,7.580236486486491
SLNO,2018-06-01,2018-09-01,32.19,30.92,310,-393.6999999999988,-3.9453246349797966
ARQ,2018-08-01,2018-09-01,11.24,11.35,889,97.7899999999995,0.9786476868327343
PRDO,2018-08-01,2018-09-01,18.53,15.92,539,-1406.7900000000006,-14.08526713437669
ASTH,2018-08-01,2018-09-01,25.21,14.66,396,-4177.8,-41.84847282824277
AXGN,2017-06-01,2018-10-01,15.4,36.71,649,13830.190000000002,138.3766233766234
TTGT,2017-10-01,2018-10-01,12.34,19.36,810,5686.2,56.88816855753647
CROX,2017-10-01,2018-10-01,9.48,21.22,1054,12373.96,123.83966244725735
ENPH,2017-12-01,2018-10-01,3.03,4.85,3300,6005.999999999999,60.06600660066006
CPRT,2017-12-01,2018-10-01,10.93,12.04,914,1014.5399999999995,10.155535224153711
AMTX,2018-04-01,2018-10-01,2.17,0.96,4608,-5575.68,-55.76036866359447
RUN,2018-04-01,2018-10-01,9.03,12.2,1107,3509.19,35.105204872646745
ADMA,2018-04-01,2018-10-01,5.04,6.15,1984,2202.2400000000007,22.023809523809533
PANW,2018-06-01,2018-10-01,35.12,37.41,284,650.3599999999998,6.520501138952173
RDNT,2018-07-01,2018-10-01,14.94,15.23,669,194.01000000000062,1.9410977242302563
AAOI,2018-09-01,2018-10-01,42.37,27.35,236,-3544.719999999999,-35.449610573518996
APLD,2018-09-01,2018-10-01,0.12,0.08,83333,-3333.3199999999997,-33.33333333333333
WLDN,2018-09-01,2018-10-01,31.69,32.78,315,343.34999999999997,3.4395708425370763
BOOM,2017-10-01,2018-11-01,17.96,36.68,556,10408.32,104.23162583518928
AMZN,2018-03-01,2018-11-01,76.76,79.21,130,318.4999999999985,3.191766545075536
ALNT,2018-04-01,2018-11-01,27.19,27.74,367,201.84999999999894,2.0228025009194406
BJRI,2018-04-01,2018-11-01,44.23,61.21,226,3837.480000000001,38.390232873615204
VICR,2018-05-01,2018-11-01,35.58,38.06,281,696.8800000000011,6.9702079820123775
EYPT,2018-05-01,2018-11-01,25.83,19.19,387,-2569.679999999999,-25.706542779713505
LGND,2018-06-01,2018-11-01,120.27,99.74,83,-1703.99,-17.069925999833714
ALGN,2018-07-01,2018-11-01,344.54,209.79,29,-3907.750000000001,-39.11011783827713
DGII,2018-07-01,2018-11-01,13.93,11.54,717,-1713.6300000000003,-17.15721464465183
OMER,2018-09-01,2018-11-01,24.8,15.96,403,-3562.52,-35.64516129032258
EXPI,2018-10-01,2018-11-01,9.11,5.17,1097,-4322.179999999999,-43.24917672886938
TQQQ,2018-10-01,2018-11-01,8.86,6.18,1128,-3023.0399999999995,-30.24830699774266
NBIX,2017-12-01,2018-12-01,70.42,86.0,142,2212.3599999999997,22.124396478273223
VNOM,2018-01-01,2018-12-01,23.5,29.31,425,2469.2499999999995,24.72340425531914
RPD,2018-02-01,2018-12-01,24.37,29.16,410,1963.8999999999996,19.655313910545757
AXON,2018-03-01,2018-12-01,32.65,43.98,306,3466.9799999999996,34.701378254211335
CAMT,2018-03-01,2018-12-01,6.33,7.88,1579,2447.45,24.486571879936815
TBCH,2018-05-01,2018-12-01,5.31,16.61,1883,21277.9,212.8060263653484
CLNE,2018-06-01,2018-12-01,3.11,2.26,3215,-2732.7500000000005,-27.331189710610936
LITS,2018-06-01,2018-12-01,64.97,53.62,153,-1736.5500000000002,-17.469601354471298
NSIT,2018-08-01,2018-12-01,50.08,44.0,199,-1209.9199999999996,-12.140575079872207
GPRO,2018-10-01,2018-12-01,7.12,5.23,1404,-2653.5599999999995,-26.54494382022471
IDN,2018-10-01,2018-12-01,2.59,2.11,3861,-1853.28,-18.532818532818528
LRMR,2018-10-01,2018-12-01,143.47,57.79,69,-5911.92,-59.719802049208894
SLNO,2018-11-01,2018-12-01,30.66,29.73,326,-303.1799999999999,-3.033268101761255
PERI,2018-11-01,2018-12-01,2.94,2.64,3401,-1020.2999999999994,-10.20408163265305
PRTA,2018-11-01,2018-12-01,12.35,12.07,809,-226.51999999999947,-2.267206477732786
ARWR,2017-09-01,2019-01-01,2.93,11.33,3412,28660.800000000003,286.68941979522185
RFIL,2017-10-01,2019-01-01,2.34,6.61,4273,18245.710000000003,182.4786324786325
VKTX,2017-11-01,2019-01-01,2.58,7.04,3875,17282.5,172.86821705426357
STAA,2017-12-01,2019-01-01,17.38,29.61,575,7032.25,70.36823935558114
LULU,2018-01-01,2019-01-01,79.96,119.63,125,4958.75,49.612306153076545
OLLI,2018-05-01,2019-01-01,62.41,64.03,160,259.2000000000007,2.5957378625220295
WIX,2018-06-01,2019-01-01,86.81,87.27,115,52.89999999999928,0.5298928694850824
ENSG,2018-06-01,2019-01-01,37.16,36.12,269,-279.75999999999976,-2.7987082884822323
OCC,2018-07-01,2019-01-01,4.03,3.58,2481,-1116.4500000000005,-11.166253101736977
NTRA,2018-07-01,2019-01-01,19.36,12.16,516,-3715.2,-37.1900826446281
NSSC,2018-07-01,2019-01-01,7.48,7.37,1336,-146.96000000000043,-1.4705882352941235
FIVE,2018-07-01,2019-01-01,98.49,96.33,101,-218.15999999999966,-2.1931160523910975
AGYS,2018-08-01,2019-01-01,16.34,14.23,611,-1289.2099999999996,-12.913096695226434
PCTY,2018-09-01,2019-01-01,80.63,57.13,124,-2913.999999999999,-29.14547935011782
KRNT,2018-09-01,2019-01-01,20.43,17.75,489,-1310.5199999999998,-13.117963778756724
TRUE,2018-10-01,2019-01-01,14.18,8.7,705,-3863.4,-38.64598025387871
VNET,2018-10-01,2019-01-01,10.41,8.61,960,-1728.0000000000007,-17.291066282420754
FATE,2018-10-01,2019-01-01,16.85,11.03,593,-3451.260000000001,-34.54005934718102
MTRX,2018-10-01,2019-01-01,24.33,16.4,411,-3259.23,-32.59350595972052
CRNT,2018-11-01,2019-01-01,3.35,3.48,2985,388.04999999999967,3.88059701492538
TTEK,2018-11-01,2019-01-01,13.14,10.03,761,-2366.710000000001,-23.668188736681895
CWST,2018-11-01,2019-01-01,32.41,26.33,308,-1872.6399999999994,-18.759642085775997
RUN,2018-11-01,2019-01-01,11.82,9.97,846,-1565.0999999999997,-15.651438240270721
TSLA,2018-12-01,2019-01-01,23.05,20.68,433,-1026.2100000000005,-10.281995661605215
BPOP,2018-12-01,2019-01-01,54.21,45.23,184,-1652.3200000000006,-16.565209370964773
LNTH,2018-12-01,2019-01-01,17.96,14.4,556,-1979.3600000000004,-19.82182628062361
MMSI,2018-12-01,2019-01-01,61.16,52.07,163,-1481.6699999999994,-14.862655330281227
ASTH,2018-12-01,2019-01-01,17.07,19.08,585,1175.8499999999988,11.7750439367311
CECO,2018-08-01,2019-02-01,6.8,6.71,1470,-132.29999999999978,-1.3235294117647012
AAON,2018-12-01,2019-02-01,24.32,24.34,411,8.219999999999825,0.0822368421052655
QCOM,2019-01-01,2019-02-01,55.62,48.49,179,-1276.269999999999,-12.81912980942106
DXCM,2018-05-01,2019-03-01,18.49,34.61,540,8704.800000000001,87.18226068144945
ATRC,2018-07-01,2019-03-01,28.17,32.32,354,1469.0999999999995,14.731984380546681
AMD,2018-08-01,2019-03-01,18.61,24.18,537,2991.09,29.93014508328855
WING,2018-09-01,2019-03-01,55.37,56.39,180,183.60000000000056,1.8421527903196733
FOXF,2018-09-01,2019-03-01,64.69,63.32,154,-210.97999999999962,-2.117792549080222
ANGI,2018-10-01,2019-03-01,227.93,162.7,43,-2804.890000000001,-28.618435484578608
NVAX,2018-12-01,2019-03-01,39.16,26.69,255,-3179.849999999999,-31.843718079673124
SFM,2018-12-01,2019-03-01,25.66,23.3,389,-918.0399999999997,-9.197194076383475
DLTR,2019-01-01,2019-03-01,87.58,96.39,114,1004.3400000000003,10.059374286366761
GSAT,2019-01-01,2019-03-01,8.23,7.74,1215,-595.3500000000003,-5.953827460510331
III,2019-01-01,2019-03-01,4.19,4.43,2386,572.6399999999984,5.72792362768495
GOGO,2019-02-01,2019-03-01,4.15,4.53,2409,915.4199999999997,9.15662650602409
FIVE,2019-02-01,2019-03-01,126.06,119.42,79,-524.5600000000001,-5.267333016024112
QMCO,2019-02-01,2019-03-01,48.34,48.96,206,127.71999999999947,1.2825817128671924
FTNT,2018-04-01,2019-04-01,10.63,16.85,940,5846.8,58.51364063969897
INOD,2018-11-01,2019-04-01,1.44,1.32,6944,-833.2799999999992,-8.333333333333325
OPCH,2018-12-01,2019-04-01,15.45,6.25,647,-5952.4,-59.54692556634305
REGN,2018-12-01,2019-04-01,359.37,403.59,27,1193.9399999999991,12.304866850321394
POET,2019-02-01,2019-04-01,2.38,2.51,4201,546.1299999999995,5.462184873949583
TARA,2019-02-01,2019-04-01,106.01,55.96,94,-4704.700000000001,-47.21252712008302
FATE,2019-02-01,2019-04-01,14.15,16.75,706,1835.5999999999997,18.37455830388692
SSYS,2019-02-01,2019-04-01,25.03,23.7,399,-530.6700000000008,-5.313623651618061
OLLI,2019-02-01,2019-04-01,78.09,84.66,128,840.9599999999991,8.413369189396835
LULU,2019-02-01,2019-04-01,150.57,159.66,66,599.9400000000003,6.037059175134485
OCC,2019-03-01,2019-04-01,5.98,4.51,1672,-2457.840000000001,-24.58193979933111
ASTH,2019-03-01,2019-04-01,19.48,18.14,513,-687.42,-6.878850102669398
SMCI,2019-03-01,2019-04-01,2.04,2.15,4901,539.1099999999994,5.392156862745101
ARWR,2019-03-01,2019-04-01,19.89,18.0,502,-948.7800000000003,-9.502262443438914
EYPT,2019-03-01,2019-04-01,26.39,18.43,378,-3008.88,-30.1629405077681
MVIS,2019-03-01,2019-04-01,1.22,0.99,8196,-1885.08,-18.852459016393443
CDNA,2017-09-01,2019-05-01,3.11,26.42,3215,74941.65000000001,749.51768488746
SPSC,2018-06-01,2019-05-01,37.41,52.18,267,3943.590000000001,39.48142207965786
FRPT,2018-08-01,2019-05-01,29.25,44.8,341,5302.549999999999,53.16239316239315
HROW,2018-08-01,2019-05-01,2.43,4.81,4115,9793.699999999997,97.9423868312757
KALV,2018-09-01,2019-05-01,17.41,22.86,574,3128.2999999999997,31.303848363009767
LOCO,2018-11-01,2019-05-01,11.33,11.26,882,-61.74000000000025,-0.6178287731685828
SNBR,2018-11-01,2019-05-01,36.51,31.9,273,-1258.5299999999997,-12.62667762256916
FEIM,2018-11-01,2019-05-01,8.9,10.15,1123,1403.75,14.04494382022472
SSRM,2019-01-01,2019-05-01,12.1,11.43,826,-553.42,-5.537190082644628
MASI,2019-01-01,2019-05-01,102.28,126.73,97,2371.65,23.904966757919443
AUPH,2019-01-01,2019-05-01,6.21,6.16,1610,-80.49999999999972,-0.805152979066015
AGYS,2019-02-01,2019-05-01,18.09,18.69,552,331.2000000000008,3.316749585406309
CWST,2019-03-01,2019-05-01,35.97,37.93,278,544.8800000000002,5.44898526549904
DMRC,2019-03-01,2019-05-01,31.47,30.77,317,-221.89999999999978,-2.2243406418811507
RGLD,2019-03-01,2019-05-01,89.42,85.06,111,-483.9599999999999,-4.875866696488485
CRNT,2019-04-01,2019-05-01,3.59,4.05,2785,1281.1,12.81337047353761
BBSI,2019-04-01,2019-05-01,19.03,18.67,525,-188.99999999999972,-1.8917498686284784
WING,2019-04-01,2019-05-01,66.04,67.26,151,184.21999999999983,1.8473652331919999
MGNI,2018-07-01,2019-06-01,2.95,5.46,3389,8506.39,85.08474576271186
IPAR,2018-08-01,2019-06-01,60.59,65.24,165,767.2499999999986,7.6745337514441125
CRMD,2018-09-01,2019-06-01,2.6,6.77,3846,16037.82,160.38461538461536
PACB,2018-09-01,2019-06-01,4.58,6.68,2183,4584.299999999999,45.85152838427946
CROX,2018-11-01,2019-06-01,20.39,19.92,490,-230.29999999999944,-2.3050514958312895
LINC,2018-12-01,2019-06-01,2.38,2.73,4201,1470.3500000000004,14.705882352941192
WLDN,2018-12-01,2019-06-01,36.64,32.7,272,-1071.6799999999994,-10.753275109170302
CRVL,2018-12-01,2019-06-01,22.75,24.12,439,601.4300000000004,6.021978021978036
VCEL,2018-12-01,2019-06-01,17.35,15.48,576,-1077.1200000000006,-10.778097982708934
FAST,2019-01-01,2019-06-01,12.25,14.89,816,2154.2400000000007,21.55102040816328
AVGO,2019-01-01,2019-06-01,24.72,24.54,404,-72.71999999999989,-0.7281553398058249
EXTR,2019-03-01,2019-06-01,8.55,5.67,1169,-3366.7200000000007,-33.684210526315795
CAR,2019-03-01,2019-06-01,27.45,18.49,364,-3261.4400000000005,-32.64116575591986
KLAC,2019-04-01,2019-06-01,120.41,102.41,83,-1494.0,-14.948924507931238
AMKR,2019-05-01,2019-06-01,8.75,6.04,1142,-3094.82,-30.97142857142857
TER,2019-05-01,2019-06-01,49.37,41.26,202,-1638.2199999999998,-16.42697994733644
QCOM,2019-05-01,2019-06-01,94.12,62.33,106,-3369.7400000000007,-33.77603059923503
ON,2019-05-01,2019-06-01,22.58,17.41,442,-2285.139999999999,-22.896368467670502
FOXF,2019-05-01,2019-06-01,77.35,66.44,129,-1407.3899999999996,-14.104718810601158
OZK,2019-05-01,2019-06-01,32.93,30.17,303,-836.2799999999994,-8.381415122988155
AMBA,2019-05-01,2019-06-01,50.75,35.97,197,-2911.6600000000003,-29.123152709359612
CAMT,2019-05-01,2019-06-01,10.01,7.72,999,-2287.71,-22.87712287712288
INSG,2018-09-01,2019-07-01,33.61,45.55,297,3546.1799999999994,35.52514132698601
AMSC,2018-12-01,2019-07-01,9.16,9.06,1091,-109.09999999999961,-1.091703056768556
