symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct
ARWR,2018-06-01,2021-05-01,10.71,75.91,933,60831.59999999999,608.7768440709616
AMSC,2021-01-01,2021-05-01,24.82,16.9,402,-3183.8400000000006,-31.90975020145045
DVAX,2021-04-01,2021-05-01,9.71,9.94,1029,236.66999999999862,2.3686920700308756
XNET,2021-04-01,2021-05-01,6.35,5.27,1574,-1699.92,-17.007874015748037
DXCM,2018-11-01,2021-06-01,32.22,91.75,310,18454.3,184.76101800124147
AAPL,2019-12-01,2021-06-01,66.54,125.85,150,8896.499999999998,89.13435527502251
AXON,2020-04-01,2021-06-01,73.35,138.22,136,8822.32,88.43899113837766
VRNS,2020-09-01,2021-06-01,41.53,49.04,240,1802.3999999999996,18.083313267517443
AUPH,2020-01-01,2021-07-01,21.09,13.74,474,-3483.8999999999996,-34.850640113798
NGNE,2020-01-01,2021-07-01,260.62,190.72,38,-2656.2000000000003,-26.820658429897936
ONCY,2021-03-01,2021-07-01,3.66,2.81,2732,-2322.2000000000003,-23.224043715847
VSA,2021-04-01,2021-07-01,15.38,13.0,650,-1547.0000000000005,-15.474642392717818
GOGO,2021-06-01,2021-07-01,13.23,11.46,755,-1336.3499999999997,-13.378684807256235
IBRX,2020-05-01,2021-08-01,3.81,11.01,2624,18892.8,188.97637795275588
VNET,2020-07-01,2021-08-01,26.62,16.05,375,-3963.75,-39.70698722764838
SNBR,2020-11-01,2021-08-01,64.43,94.37,155,4640.7,46.46903616327798
LAKE,2021-01-01,2021-08-01,28.31,26.2,353,-744.8299999999998,-7.453196750264923
FRPT,2017-05-01,2021-09-01,11.96,128.59,836,97502.68,975.1672240802675
MAMA,2020-03-01,2021-09-01,1.31,2.56,7633,9541.25,95.41984732824427
Z,2020-06-01,2021-09-01,60.16,98.46,166,6357.799999999999,63.663563829787236
ZG,2020-06-01,2021-09-01,60.07,97.68,166,6243.260000000001,62.61028799733646
OCUL,2020-07-01,2021-09-01,8.54,10.73,1170,2562.3000000000015,25.644028103044512
IESC,2020-11-01,2021-09-01,32.34,49.11,309,5181.9299999999985,51.85528756957327
ICLN,2020-11-01,2021-09-01,19.42,23.47,514,2081.6999999999985,20.85478887744592
ALTS,2021-04-01,2021-09-01,8.15,6.85,1226,-1593.8000000000009,-15.95092024539878
ATRC,2021-05-01,2021-09-01,72.51,74.5,137,272.6299999999993,2.7444490415114986
WIX,2021-07-01,2021-09-01,298.77,228.3,33,-2325.509999999999,-23.58670549251932
AMD,2018-10-01,2021-10-01,31.8,102.71,314,22265.739999999998,222.98742138364776
LRCX,2020-01-01,2021-10-01,29.74,57.83,336,9438.24,94.45191661062542
LOGI,2020-06-01,2021-10-01,58.76,90.25,170,5353.3,53.590878148400265
SMMT,2020-10-01,2021-10-01,3.46,4.73,2890,3670.3000000000015,36.70520231213874
POET,2021-02-01,2021-10-01,8.8,8.11,1136,-783.8400000000015,-7.8409090909091095
COHR,2021-06-01,2021-10-01,68.84,60.04,145,-1276.0000000000007,-12.783265543288792
IDXX,2021-07-01,2021-10-01,638.77,633.32,15,-81.74999999999898,-0.8532022480704948
AXON,2021-07-01,2021-10-01,176.75,177.02,56,15.120000000000573,0.15275813295616558
MRVL,2021-08-01,2021-10-01,60.14,60.79,166,107.89999999999976,1.0808114399733837
SHOP,2017-04-01,2021-11-01,7.13,145.7,1402,194275.13999999998,1943.4782608695652
FATE,2017-09-01,2021-11-01,3.73,55.58,2680,138958.0,1390.0804289544235
NEON,2020-05-01,2021-11-01,4.7,8.78,2127,8678.159999999998,86.80851063829785
CDNA,2021-03-01,2021-11-01,78.71,60.53,127,-2308.859999999999,-23.097446321941295
LWAY,2021-06-01,2021-11-01,5.71,5.52,1751,-332.6900000000007,-3.327495621716292
CYTK,2021-08-01,2021-11-01,32.02,34.79,312,864.2399999999988,8.650843222985616
IBRX,2021-10-01,2021-11-01,10.18,7.77,982,-2366.6200000000003,-23.673870333988212
MELI,2019-03-01,2021-12-01,430.66,1126.47,23,16003.63,161.56829053081316
SPWH,2020-06-01,2021-12-01,11.61,17.06,861,4692.45,46.94229112833763
LINC,2020-09-01,2021-12-01,7.84,7.05,1275,-1007.25,-10.076530612244895
STKL,2020-09-01,2021-12-01,6.9,6.04,1449,-1246.1400000000006,-12.463768115942031
MGNX,2021-05-01,2021-12-01,35.3,17.57,283,-5017.589999999999,-50.226628895184135
UPBD,2021-09-01,2021-12-01,64.55,45.48,154,-2936.78,-29.542989930286602
PCTY,2021-10-01,2021-12-01,289.13,254.41,34,-1180.48,-12.008439110434754
ISSC,2021-10-01,2021-12-01,7.01,6.54,1426,-670.2199999999997,-6.704707560627677
PTEN,2021-10-01,2021-12-01,9.24,6.78,1082,-2661.72,-26.623376623376625
AMSC,2021-11-01,2021-12-01,18.3,12.22,546,-3319.68,-33.224043715846996
VRNS,2021-11-01,2021-12-01,65.83,49.71,151,-2434.1199999999994,-24.48731581345891
NTRA,2019-04-01,2022-01-01,19.86,92.94,503,36759.24,367.97583081570997
VICR,2020-06-01,2022-01-01,61.57,127.03,162,10604.52,106.31801201884032
NVAX,2020-07-01,2022-01-01,87.77,155.16,113,7615.07,76.78022103224336
RUN,2020-08-01,2022-01-01,39.81,32.7,251,-1784.61,-17.85983421250942
STAA,2020-11-01,2022-01-01,77.27,93.72,129,2122.05,21.288986670117783
FIZZ,2020-12-01,2022-01-01,40.09,42.63,249,632.4599999999998,6.335744574706914
TBCH,2021-02-01,2022-01-01,30.19,23.58,331,-2187.9100000000008,-21.894667108314025
DVAX,2021-09-01,2022-01-01,19.06,14.53,524,-2373.72,-23.76705141657922
SPSC,2021-10-01,2022-01-01,168.0,144.05,59,-1413.0499999999993,-14.255952380952374
SNBR,2021-10-01,2022-01-01,101.36,77.47,98,-2341.2200000000003,-23.569455406471985
FOXF,2021-10-01,2022-01-01,147.23,164.13,67,1132.3000000000004,11.47863886436189
MPWR,2020-04-01,2022-02-01,164.59,372.85,60,12495.6,126.53259614800416
MTSI,2020-05-01,2022-02-01,28.94,58.5,345,10198.199999999999,102.1423635107118
LFMD,2020-08-01,2022-02-01,5.4,3.33,1851,-3831.5700000000006,-38.33333333333334
MVIS,2020-10-01,2022-02-01,2.04,2.89,4901,4165.85,41.66666666666667
SYPR,2021-03-01,2022-02-01,4.04,1.97,2475,-5123.250000000001,-51.23762376237624
GPRO,2021-05-01,2022-02-01,11.29,8.26,885,-2681.5499999999993,-26.837909654561553
RPD,2021-09-01,2022-02-01,121.26,91.24,82,-2461.640000000001,-24.75672109516741
AMKR,2021-09-01,2022-02-01,27.06,20.32,369,-2487.0599999999995,-24.907612712490756
TTEK,2021-12-01,2022-02-01,37.6,26.49,265,-2944.150000000001,-29.547872340425542
LRCX,2021-12-01,2022-02-01,68.25,55.35,146,-1883.3999999999999,-18.9010989010989
AMD,2021-12-01,2022-02-01,157.43,104.88,63,-3310.6500000000005,-33.37991488280506
KRNT,2019-05-01,2022-03-01,28.72,87.3,348,20385.84,203.96935933147634
TQQQ,2020-06-01,2022-03-01,10.45,23.95,956,12906.0,129.18660287081343
EXPI,2020-07-01,2022-03-01,8.81,25.65,1135,19113.399999999994,191.1464245175936
TRUP,2020-08-01,2022-03-01,51.02,81.07,196,5889.799999999998,58.89847118776947
TBHC,2020-12-01,2022-03-01,15.98,13.32,625,-1662.5,-16.64580725907384
FTAI,2022-01-01,2022-03-01,25.77,20.55,388,-2025.3599999999997,-20.256111757857976
IESC,2022-02-01,2022-03-01,48.09,42.19,207,-1221.300000000001,-12.26866292368477
PACB,2020-11-01,2022-04-01,13.61,9.46,734,-3046.099999999999,-30.492285084496686
ALGN,2021-02-01,2022-04-01,527.16,449.47,18,-1398.419999999999,-14.737461112375739
DMRC,2021-11-01,2022-04-01,52.29,26.48,191,-4929.71,-49.35934213042646
OCC,2022-02-01,2022-04-01,4.82,4.39,2074,-891.8200000000013,-8.921161825726154
ATEC,2019-07-01,2022-05-01,4.32,11.57,2314,16776.5,167.82407407407405
CROX,2020-11-01,2022-05-01,54.21,67.39,184,2425.12,24.312857406382584
MGNI,2020-12-01,2022-05-01,20.33,10.07,491,-5037.659999999999,-50.467289719626166
AGYS,2021-10-01,2022-05-01,53.16,36.33,188,-3164.0399999999995,-31.659142212189618
MVIS,2022-03-01,2022-05-01,3.68,2.98,2717,-1901.9000000000005,-19.02173913043479
PLUG,2019-11-01,2022-06-01,2.78,18.25,3597,55645.590000000004,556.4748201438849
SAIA,2020-05-01,2022-06-01,91.54,189.81,109,10711.43,107.35197727769278
CLDX,2020-09-01,2022-06-01,11.9,24.76,840,10802.400000000001,108.06722689075632
MSTR,2020-12-01,2022-06-01,30.55,23.31,327,-2367.4800000000005,-23.69885433715222
FCEL,2020-12-01,2022-06-01,309.45,121.31,32,-6020.48,-60.798190337695914
VCEL,2021-04-01,2022-06-01,54.98,26.81,181,-5098.7699999999995,-51.236813386686066
CENX,2021-08-01,2022-06-01,14.08,11.72,710,-1675.5999999999997,-16.761363636363637
AMBA,2021-11-01,2022-06-01,190.77,83.12,52,-5597.8,-56.42920794674215
BLBD,2022-03-01,2022-06-01,21.98,11.84,454,-4603.56,-46.13284804367607
ASML,2020-01-01,2022-07-01,297.78,479.62,33,6000.720000000001,61.0652159312244
INOD,2020-10-01,2022-07-01,2.87,4.77,3484,6619.5999999999985,66.20209059233449
CLNE,2021-01-01,2022-07-01,8.99,4.77,1112,-4692.64,-46.941045606229146
MEOH,2021-10-01,2022-07-01,48.36,37.66,206,-2204.2000000000007,-22.125723738626967
MRVL,2022-01-01,2022-07-01,88.53,43.97,112,-4990.72,-50.333220377273236
SSYS,2022-04-01,2022-07-01,26.07,19.27,383,-2604.4,-26.083621020329883
POET,2022-06-01,2022-07-01,5.64,5.22,1773,-744.6599999999999,-7.4468085106382915
MVIS,2022-06-01,2022-07-01,3.6,4.24,2777,1777.2800000000004,17.777777777777782
TTGT,2020-06-01,2022-08-01,27.8,64.05,359,13013.75,130.39568345323738
AMTX,2020-10-01,2022-08-01,3.38,6.68,2958,9761.4,97.63313609467454
HIMX,2021-02-01,2022-08-01,10.1,7.19,990,-2880.899999999999,-28.811881188118804
CASH,2021-11-01,2022-08-01,58.05,37.23,172,-3581.04,-35.8656330749354
SYPR,2022-03-01,2022-08-01,2.29,1.97,4366,-1397.1200000000003,-13.973799126637553
EYPT,2022-04-01,2022-08-01,12.33,9.95,811,-1930.1800000000007,-19.302514193025143
SVRA,2022-07-01,2022-08-01,1.58,1.67,6329,569.6099999999991,5.696202531645556
FIZZ,2022-07-01,2022-08-01,46.24,50.08,216,829.4399999999991,8.304498269896188
TATT,2022-07-01,2022-08-01,5.78,6.33,1730,951.4999999999997,9.515570934256058
PERI,2019-09-01,2022-09-01,6.55,20.04,1526,20585.739999999998,205.95419847328245
SYNA,2020-08-01,2022-09-01,81.99,113.92,121,3863.5300000000007,38.94377363093062
CAMT,2020-08-01,2022-09-01,15.35,26.7,651,7388.849999999999,73.94136807817588
AVXL,2021-02-01,2022-09-01,6.4,9.31,1562,4545.42,45.46874999999999
AMAT,2021-04-01,2022-09-01,132.93,93.09,75,-2988.0000000000005,-29.970661250282106
SLM,2022-01-01,2022-09-01,19.59,14.69,510,-2499.0,-25.01276161306789
STX,2022-01-01,2022-09-01,115.87,68.05,86,-4112.52,-41.27038922930871
VECO,2022-02-01,2022-09-01,25.94,21.34,385,-1771.0000000000005,-17.733230531996924
DCOM,2022-02-01,2022-09-01,34.69,30.95,288,-1077.1199999999994,-10.781204958201208
OZK,2022-02-01,2022-09-01,46.59,40.29,214,-1348.200000000001,-13.522215067611087
EWBC,2022-02-01,2022-09-01,83.22,72.1,120,-1334.4000000000005,-13.362172554674368
FBNC,2022-02-01,2022-09-01,43.25,36.14,231,-1642.4099999999999,-16.4393063583815
TILE,2022-04-01,2022-09-01,13.54,11.23,738,-1704.779999999999,-17.060561299852285
AMKR,2022-04-01,2022-09-01,22.4,19.57,446,-1262.1799999999992,-12.633928571428566
CG,2022-06-01,2022-09-01,38.26,32.32,261,-1550.3399999999995,-15.525352848928375
SAIA,2022-08-01,2022-09-01,233.38,209.73,42,-993.3000000000002,-10.133687548204652
MEOH,2022-08-01,2022-09-01,38.51,38.26,259,-64.75,-0.6491820306413931
AGYS,2022-08-01,2022-09-01,49.86,50.42,200,112.00000000000045,1.1231448054552784
NVMI,2020-04-01,2022-10-01,32.92,85.22,303,15846.9,158.8699878493317
NVDA,2020-06-01,2022-10-01,8.99,12.24,1112,3614.0,36.15127919911012
AOSL,2020-12-01,2022-10-01,25.68,31.34,389,2201.7400000000002,22.040498442367596
GPRE,2021-03-01,2022-10-01,26.12,27.62,382,573.0,5.7427258805512915
RAIL,2021-06-01,2022-10-01,5.85,3.68,1709,-3708.5299999999993,-37.09401709401708
STRL,2021-12-01,2022-10-01,26.43,20.84,378,-2113.02,-21.150208096859625
PPC,2022-01-01,2022-10-01,19.49,14.43,513,-2595.7799999999993,-25.962031811185216
BKR,2022-03-01,2022-10-01,29.28,20.33,341,-3051.950000000001,-30.566939890710387
CRESY,2022-04-01,2022-10-01,8.22,5.16,1216,-3720.9600000000005,-37.22627737226277
KLAC,2022-05-01,2022-10-01,323.04,300.56,30,-674.4000000000005,-6.958890539871232
NSIT,2022-05-01,2022-10-01,100.6,83.33,99,-1709.7299999999996,-17.166998011928424
AVGO,2022-05-01,2022-10-01,56.91,44.78,175,-2122.749999999999,-21.314356000702862
UFPI,2022-06-01,2022-10-01,76.2,70.48,131,-749.3199999999998,-7.506561679790025
RFIL,2022-06-01,2022-10-01,6.58,5.44,1519,-1731.6599999999996,-17.325227963525837
TTEK,2022-07-01,2022-10-01,27.56,25.17,362,-865.1799999999989,-8.67198838896951
GOOGL,2022-07-01,2022-10-01,113.01,96.3,88,-1470.4800000000007,-14.786302097159554
OCC,2022-07-01,2022-10-01,3.66,3.38,2732,-764.9600000000007,-7.650273224043724
GOOG,2022-07-01,2022-10-01,113.51,96.79,88,-1471.36,-14.729979737468057
SFM,2022-07-01,2022-10-01,25.57,27.54,391,770.2699999999995,7.704341024638239
LINC,2022-08-01,2022-10-01,7.32,5.15,1366,-2964.22,-29.644808743169392
MSFT,2022-09-01,2022-10-01,258.76,233.83,38,-947.3399999999992,-9.6344102643376
VRSK,2022-09-01,2022-10-01,185.83,169.9,53,-844.2900000000004,-8.572351073561856
FIZZ,2022-09-01,2022-10-01,52.3,35.8,191,-3151.5,-31.54875717017208
CPRT,2022-09-01,2022-10-01,29.55,26.87,338,-905.8399999999999,-9.069373942470394
APLD,2021-01-01,2022-11-01,0.23,2.28,43478,89129.9,891.3043478260868
BPOP,2022-02-01,2022-11-01,87.64,70.75,114,-1925.46,-19.27202190780466
MPWR,2022-06-01,2022-11-01,437.24,344.8,22,-2033.6799999999998,-21.141707071631146
MANH,2022-09-01,2022-11-01,138.97,120.44,71,-1315.63,-13.333813053176947
ENTA,2022-09-01,2022-11-01,60.75,45.44,164,-2510.84,-25.20164609053498
TSLA,2020-02-01,2022-12-01,41.21,183.24,242,34371.26,344.64935695219606
III,2021-06-01,2022-12-01,6.06,5.27,1650,-1303.5,-13.036303630363033
ASTH,2021-07-01,2022-12-01,64.5,26.72,155,-5855.900000000001,-58.57364341085272
GSAT,2021-03-01,2023-01-01,25.82,18.37,387,-2883.1499999999996,-28.853601859024014
FTNT,2021-08-01,2023-01-01,55.29,47.48,180,-1405.8000000000004,-14.125519985530843
PCTY,2022-09-01,2023-01-01,234.5,188.46,42,-1933.6799999999996,-19.633262260127925
AAPL,2022-09-01,2023-01-01,157.94,126.37,63,-1988.9099999999996,-19.988603267063443
CYBR,2022-10-01,2023-01-01,149.07,123.55,67,-1709.8399999999997,-17.11947407258335
MMYT,2022-10-01,2023-01-01,30.14,27.37,331,-916.8699999999999,-9.190444591904445
DCOM,2022-10-01,2023-01-01,30.08,31.93,332,614.2000000000005,6.15026595744681
TATT,2022-10-01,2023-01-01,6.01,5.26,1663,-1247.25,-12.479201331114808
AOSL,2022-11-01,2023-01-01,33.4,27.79,299,-1677.3899999999999,-16.796407185628738
AXON,2022-12-01,2023-01-01,185.28,166.2,53,-1011.2400000000007,-10.2979274611399
LWAY,2022-10-01,2023-02-01,5.63,5.34,1776,-515.0400000000001,-5.150976909413851
DXCM,2022-11-01,2023-02-01,114.15,106.09,87,-701.2200000000003,-7.060884800700828
PRTA,2021-03-01,2023-03-01,23.99,54.1,416,12525.760000000002,125.51062942892872
DVAX,2022-03-01,2023-03-01,12.11,10.31,825,-1484.999999999999,-14.863748967795198
CLDX,2022-07-01,2023-03-01,28.24,42.87,354,5179.0199999999995,51.80594900849857
TTEK,2022-11-01,2023-03-01,28.33,27.08,352,-440.0,-4.412283798093897
AMKR,2022-11-01,2023-03-01,20.64,24.56,484,1897.279999999999,18.99224806201549
MMSI,2022-12-01,2023-03-01,71.86,70.02,139,-255.76000000000047,-2.560534372390766
TVTX,2022-12-01,2023-03-01,18.88,21.78,529,1534.100000000001,15.360169491525433
PPC,2022-12-01,2023-03-01,17.88,15.66,559,-1240.9799999999993,-12.416107382550335
ENTA,2023-02-01,2023-03-01,52.03,47.63,192,-844.7999999999997,-8.456659619450313
AOSL,2023-02-01,2023-03-01,34.01,26.08,294,-2331.42,-23.31667156718612
CLFD,2021-02-01,2023-04-01,34.96,44.42,286,2705.5600000000004,27.059496567505725
GOGO,2021-09-01,2023-04-01,13.54,13.86,738,236.1600000000002,2.363367799113747
CYTK,2022-05-01,2023-04-01,35.22,33.9,283,-373.56000000000006,-3.747870528109032
SPSC,2022-08-01,2023-04-01,123.63,148.22,80,1967.2000000000003,19.88999433794387
MEOH,2023-01-01,2023-04-01,36.82,45.52,271,2357.7000000000007,23.628462791960892
NEON,2023-02-01,2023-04-01,9.4,7.79,1063,-1711.4300000000003,-17.12765957446809
AVDL,2023-03-01,2023-04-01,9.77,8.95,1023,-838.8600000000002,-8.393039918116685
VSEC,2023-03-01,2023-04-01,56.49,45.29,177,-1982.4000000000005,-19.82651796778191
ATRO,2023-03-01,2023-04-01,15.16,13.26,659,-1252.1000000000001,-12.532981530343012
ENPH,2018-04-01,2023-05-01,4.95,176.61,2020,346753.20000000007,3467.878787878788
CAR,2021-03-01,2023-05-01,47.06,161.34,212,24227.36,242.83892902677434
ISSC,2022-06-01,2023-05-01,8.74,6.24,1144,-2860.0,-28.604118993135007
FIZZ,2022-11-01,2023-05-01,43.24,47.21,231,917.0699999999997,9.18131359851988
SAIA,2023-02-01,2023-05-01,279.46,282.16,35,94.50000000000159,0.9661490016460439
UFPI,2023-02-01,2023-05-01,92.98,78.54,107,-1545.0799999999997,-15.53022155302215
ALNT,2023-02-01,2023-05-01,39.41,34.21,253,-1315.599999999999,-13.194620654656164
SLP,2023-04-01,2023-05-01,43.75,41.4,228,-535.8000000000003,-5.371428571428572
ARCB,2021-06-01,2023-06-01,76.97,85.55,129,1106.8199999999997,11.147200207873187
FWRD,2022-01-01,2023-06-01,120.82,98.08,82,-1864.6799999999996,-18.82138718755173
DLTR,2022-05-01,2023-06-01,167.16,135.24,59,-1883.2799999999993,-19.095477386934668
COST,2022-07-01,2023-06-01,468.38,487.7,21,405.71999999999986,4.124855886246204
RUSHA,2023-01-01,2023-06-01,34.84,35.26,287,120.53999999999846,1.2055109070034264
CRUS,2023-03-01,2023-06-01,101.86,76.81,98,-2454.8999999999996,-24.592578048301583
PODD,2023-04-01,2023-06-01,316.04,266.22,31,-1544.4199999999998,-15.763827363624848
CYTK,2023-05-01,2023-06-01,38.45,38.03,260,-109.20000000000044,-1.092327698309492
CRVL,2021-10-01,2023-07-01,63.37,64.91,157,241.77999999999986,2.4301720056809195
TSEM,2022-03-01,2023-07-01,50.16,37.19,199,-2581.0299999999997,-25.857256778309413
UTHR,2022-06-01,2023-07-01,237.08,217.02,42,-842.5200000000001,-8.461278893200607
OCC,2022-11-01,2023-07-01,3.52,4.03,2840,1448.4000000000005,14.488636363636376
STKL,2023-05-01,2023-07-01,8.19,6.58,1221,-1965.8099999999993,-19.658119658119656
VNOM,2022-02-01,2023-08-01,27.02,27.33,370,114.69999999999953,1.1472982975573531
REGN,2022-06-01,2023-08-01,684.92,743.32,14,817.6000000000013,8.526543245926543
CWST,2022-08-01,2023-08-01,80.0,81.65,125,206.2500000000007,2.0625000000000115
TOUR,2023-02-01,2023-08-01,2.62,1.47,3816,-4388.400000000001,-43.89312977099237
RGLD,2023-04-01,2023-08-01,129.36,118.89,77,-806.190000000001,-8.093692022263465
LWAY,2023-05-01,2023-08-01,6.0,6.09,1666,149.93999999999977,1.4999999999999902
SMMT,2023-07-01,2023-08-01,2.77,2.01,3610,-2743.600000000001,-27.436823104693154
ALNT,2023-07-01,2023-08-01,39.56,39.06,252,-126.0,-1.2639029322548012
TATT,2023-07-01,2023-08-01,7.57,7.34,1321,-303.83000000000055,-3.038309114927351
PTEN,2022-01-01,2023-09-01,8.7,14.18,1149,6296.52,62.988505747126446
NSSC,2022-07-01,2023-09-01,20.93,19.9,477,-491.3100000000005,-4.921165790731019
MMSI,2023-05-01,2023-09-01,80.99,65.74,123,-1875.75,-18.82948512161995
BLBD,2023-06-01,2023-09-01,26.8,21.98,373,-1797.8600000000001,-17.98507462686567
GOGO,2023-06-01,2023-09-01,15.28,10.98,654,-2812.1999999999994,-28.141361256544496
VSA,2023-07-01,2023-09-01,2.34,2.43,4273,384.5700000000013,3.8461538461538547
EYPT,2023-08-01,2023-09-01,11.73,10.04,852,-1439.880000000001,-14.407502131287309
STKL,2023-08-01,2023-09-01,6.47,4.29,1545,-3368.0999999999995,-33.69397217928902
LFMD,2023-08-01,2023-09-01,4.24,3.76,2358,-1131.840000000001,-11.32075471698114
FTNT,2023-08-01,2023-09-01,77.03,60.53,129,-2128.5,-21.42022588601843
PACB,2023-08-01,2023-09-01,13.06,10.79,765,-1736.550000000001,-17.38131699846862
BKR,2022-11-01,2023-10-01,28.25,35.6,353,2594.5500000000006,26.01769911504426
CRESY,2023-01-01,2023-10-01,6.49,6.61,1540,184.80000000000015,1.8489984591679498
AAPL,2023-04-01,2023-10-01,162.92,171.66,61,533.1400000000006,5.364596120795495
AMKR,2023-06-01,2023-10-01,24.91,22.09,401,-1130.8200000000002,-11.32075471698113
INOD,2023-06-01,2023-10-01,10.68,7.99,936,-2517.8399999999997,-25.187265917602996
AMSC,2023-08-01,2023-10-01,11.06,7.46,904,-3254.4000000000005,-32.5497287522604
MPWR,2023-08-01,2023-10-01,535.7,444.2,18,-1647.000000000001,-17.080455478812773
OPCH,2022-02-01,2023-11-01,22.45,27.11,445,2073.7000000000003,20.757238307349656
LNTH,2022-03-01,2023-11-01,44.23,64.37,226,4551.640000000002,45.53470495139047
ATXS,2023-01-01,2023-11-01,15.02,4.42,665,-7049.0,-70.57256990679095
ATEC,2023-03-01,2023-11-01,14.98,9.41,667,-3715.19,-37.18291054739653
DMRC,2023-10-01,2023-11-01,32.64,25.65,306,-2138.9400000000005,-21.415441176470594
RUSHA,2023-10-01,2023-11-01,41.44,34.82,241,-1595.4199999999994,-15.974903474903467
LSCC,2019-03-01,2023-12-01,13.03,58.9,767,35182.29,352.033768227168
ON,2021-10-01,2023-12-01,46.64,71.42,214,5302.92,53.130360205831906
ARLP,2021-10-01,2023-12-01,10.65,21.01,938,9717.68,97.27699530516433
LPLA,2022-02-01,2023-12-01,164.84,222.41,60,3454.2,34.92477553991748
SNEX,2022-07-01,2023-12-01,34.38,39.77,290,1563.1000000000001,15.67771960442117
DGII,2022-07-01,2023-12-01,24.02,24.27,416,104.0,1.0407993338884314
HROW,2022-09-01,2023-12-01,9.23,8.92,1083,-335.73000000000053,-3.358613217768147
NBIX,2022-10-01,2023-12-01,103.06,115.02,97,1160.1199999999994,11.604890355132923
PRTA,2023-06-01,2023-12-01,65.32,32.83,153,-4970.969999999999,-49.73974280465401
UTHR,2023-09-01,2023-12-01,226.69,236.66,44,438.67999999999995,4.398076668578232
REGN,2023-09-01,2023-12-01,839.79,812.12,11,-304.36999999999955,-3.2948713368818328
DVAX,2023-10-01,2023-12-01,14.51,13.55,689,-661.4399999999994,-6.616126809097167
APLD,2023-11-01,2023-12-01,4.69,4.96,2132,575.6399999999991,5.756929637526653
TRI,2022-07-01,2024-01-01,108.67,144.75,92,3319.3599999999997,33.20143553878716
IBKR,2022-11-01,2024-01-01,20.52,20.63,487,53.56999999999972,0.5360623781676344
PRDO,2022-12-01,2024-01-01,14.33,17.61,697,2286.1599999999994,22.889043963712496
CDZI,2023-06-01,2024-01-01,5.28,2.98,1893,-4353.900000000001,-43.56060606060607
OLLI,2023-07-01,2024-01-01,57.65,74.21,173,2864.879999999999,28.725065047701648
ONCY,2023-07-01,2024-01-01,2.71,1.29,3690,-5239.8,-52.398523985239855
TOUR,2023-09-01,2024-01-01,1.3,0.63,7692,-5153.64,-51.53846153846153
VRSK,2023-09-01,2024-01-01,241.64,235.45,41,-253.7899999999999,-2.5616619764939563
EXTR,2021-11-01,2024-02-01,9.82,15.34,1018,5619.36,56.211812627291245
PDFS,2022-08-01,2024-02-01,27.63,32.82,361,1873.5900000000004,18.78393051031488
BBSI,2022-08-01,2024-02-01,20.53,28.51,487,3886.26,38.86994641987336
ENSG,2023-01-01,2024-02-01,95.21,114.97,105,2074.8000000000006,20.754122466127512
ARCB,2023-08-01,2024-02-01,122.01,122.27,81,21.059999999999263,0.2130972871076109
UFPI,2023-10-01,2024-02-01,102.03,114.79,98,1250.4800000000005,12.506125649318832
NSSC,2023-12-01,2024-02-01,30.85,35.98,324,1662.1199999999985,16.62884927066448
LINC,2023-12-01,2024-02-01,9.36,9.17,1068,-202.91999999999948,-2.0299145299145227
FSLR,2022-09-01,2024-03-01,125.06,148.23,79,1830.429999999999,18.527106988645436
PERI,2022-10-01,2024-03-01,19.06,22.98,524,2054.080000000001,20.566631689401895
DXCM,2023-12-01,2024-03-01,118.13,116.59,84,-129.35999999999933,-1.3036485228138384
PACB,2023-12-01,2024-03-01,9.06,5.04,1103,-4434.06,-44.37086092715232
CENX,2024-01-01,2024-03-01,13.48,10.26,741,-2386.0200000000004,-23.887240356083094
CRESY,2024-01-01,2024-03-01,9.5,7.96,1052,-1620.08,-16.210526315789476
AGYS,2022-10-01,2024-04-01,53.16,83.46,188,5696.4,56.997742663656894
SPSC,2023-06-01,2024-04-01,159.68,183.54,62,1479.319999999999,14.942384769539064
ATXS,2023-12-01,2024-04-01,4.68,14.1,2136,20121.12,201.28205128205127
LULU,2023-12-01,2024-04-01,447.02,382.04,22,-1429.559999999999,-14.536262359625962
FIVE,2023-12-01,2024-04-01,195.38,173.23,51,-1129.6500000000003,-11.336881973589929
ZG,2024-01-01,2024-04-01,60.58,47.07,165,-2229.1499999999996,-22.301089468471435
REGN,2024-02-01,2024-04-01,956.42,965.25,10,88.30000000000041,0.9232345622216309
CYTK,2024-02-01,2024-04-01,79.75,71.82,125,-991.2500000000009,-9.943573667711602
ASND,2024-03-01,2024-04-01,155.34,147.58,64,-496.6399999999994,-4.995493755632796
GRPN,2024-03-01,2024-04-01,18.85,12.12,530,-3566.900000000001,-35.7029177718833
STLD,2022-01-01,2024-05-01,62.48,130.07,160,10814.400000000001,108.17861715749038
CRVL,2023-09-01,2024-05-01,70.72,80.1,141,1322.5799999999995,13.26357466063348
WIX,2023-12-01,2024-05-01,103.38,119.27,96,1525.44,15.370477848713481
DMRC,2023-12-01,2024-05-01,33.3,21.5,300,-3539.999999999999,-35.43543543543542
ATEC,2023-12-01,2024-05-01,12.38,12.52,807,112.97999999999902,1.1308562197092087
Z,2024-01-01,2024-05-01,61.37,42.7,162,-3024.539999999999,-30.42203030796805
AMKR,2024-01-01,2024-05-01,34.03,30.01,293,-1177.86,-11.813106082868053
